Id,neighborhood,zone,style,area,beds,baths,build,sold,age,cars,kitchen,overall,lotarea,saleprice
541,0.92,0.1,0.4,0.6140110413097277,2.0,2.0,0.96,0.8,0.1,1.0,0.4,0.9,0.4093240164259902,315000.0
542,0.52,0.1,0.8,1.4649533599847706,4.0,2.0,0.9,0.4,0.23333333333333334,1.0,0.3,0.8,0.048424479592088364,248000.0
543,0.64,0.1,0.4,0.31323053493241954,3.0,2.0,0.88,0.8,0.36666666666666664,0.6666666666666666,0.3,0.7,-0.03776646783283682,213250.0
544,0.48,0.3,0.76,-1.4248239101465832,1.0,1.0,0.88,0.4,0.3,0.3333333333333333,0.2,0.7,-0.6473168657844589,133000.0
545,0.32,0.1,0.8,-0.03704549781077487,3.0,2.0,0.96,0.2,0.0,0.6666666666666666,0.3,0.7,0.6601797622452783,179665.0
546,0.64,0.1,0.6,1.2707786027032173,4.0,2.0,0.78,0.2,0.6,1.0,0.3,0.7,0.332754384062452,229000.0
547,0.12,0.1,0.6,0.22756520083761655,3.0,1.0,0.13,0.4,2.8,0.6666666666666666,0.2,0.6,-0.1783779785737322,210000.0
548,0.44,0.1,0.76,-1.4229202360555875,2.0,1.0,0.6,0.4,1.2333333333333334,0.6666666666666666,0.2,0.5,-0.3280094721846779,129500.0
549,0.68,0.2,0.4,-1.314410812868837,2.0,1.0,0.45,0.6,1.7666666666666666,0.6666666666666666,0.2,0.5,-0.22868943858223503,125000.0
550,0.84,0.5,0.8,1.101351608604607,4.0,2.0,0.93,0.8,0.2,0.6666666666666666,0.3,0.7,-0.11443632222826446,263000.0
551,0.56,0.1,0.4,-0.8499143346659054,2.0,2.0,0.67,0.6,1.0333333333333334,0.6666666666666666,0.2,0.6,-0.6488201962628006,140000.0
552,0.68,0.2,0.4,-1.118332381496288,3.0,1.0,0.47,0.6,1.7,0.3333333333333333,0.2,0.5,-0.45268567985515107,112500.0
553,0.6,0.1,0.4,0.38366647629925754,3.0,2.0,0.96,0.8,0.1,1.0,0.3,0.8,0.06305689624794776,255500.0
554,0.28,0.1,0.4,-0.7414049114791549,2.0,2.0,0.39,0.8,2.0,0.6666666666666666,0.3,0.4,-0.17436909729815428,108000.0
555,0.6,0.1,0.8,1.009975252236817,3.0,2.0,0.93,0.6,0.16666666666666666,1.0,0.3,0.7,0.010841217633545406,284000.0
556,0.12,0.2,0.52,-0.8898914905768134,2.0,1.0,0.12,0.2,2.8,0.3333333333333333,0.2,0.5,-0.41460130773716086,113000.0
557,0.48,0.1,0.4,-0.806129830573006,2.0,1.0,0.47,0.2,1.6333333333333333,0.3333333333333333,0.2,0.5,0.4342793023664627,141000.0
558,0.36,0.8,0.6,-0.34163335237007436,3.0,1.0,0.1,0.2,2.8666666666666667,0.3333333333333333,0.2,0.4,0.05243336086766628,108000.0
559,0.32,0.1,0.8,-0.13222920236055596,3.0,2.0,0.86,0.6,0.4,0.6666666666666666,0.2,0.7,1.1380384102941659,175000.0
560,0.0,0.1,0.4,0.07907862173995805,2.0,2.0,0.93,0.2,0.1,0.6666666666666666,0.3,0.7,-0.7337082572731629,234000.0
561,0.76,0.1,0.4,-0.2350276032743195,3.0,1.0,0.47,1.0,1.7666666666666666,0.6666666666666666,0.2,0.5,0.0826001924663901,121500.0
562,0.44,0.1,0.4,-0.24073862554730638,2.0,1.0,0.64,0.2,1.0666666666666667,0.6666666666666666,0.2,0.5,-0.050795331978465044,170000.0
563,0.28,0.1,0.4,-0.9888825433085857,3.0,1.0,0.3,0.6,2.2666666666666666,0.0,0.2,0.5,0.33976992629471336,108000.0
564,0.28,0.1,0.6,0.3018084903864458,4.0,2.0,0.08,0.6,3.0,0.6666666666666666,0.2,0.6,1.1288179833603367,185000.0
565,0.52,0.1,0.8,1.483990100894727,4.0,2.0,0.82,0.2,0.4666666666666667,0.6666666666666666,0.3,0.7,0.2835453664047331,268000.0
566,0.72,0.1,0.8,0.250409289929564,4.0,1.0,0.05,1.0,3.1666666666666665,0.3333333333333333,0.1,0.6,-0.3666951764940048,128000.0
567,0.88,0.1,0.8,1.8818579859128117,4.0,2.0,0.95,0.6,0.1,1.0,0.4,0.9,0.06826844190619905,325000.0
568,0.6,0.1,0.4,0.03719779173805438,3.0,2.0,0.94,1.0,0.2,0.6666666666666666,0.3,0.7,-0.03465958484426394,214000.0
569,0.8,0.1,0.6,1.1736912240624406,1.0,1.0,0.73,0.8,0.8666666666666667,0.6666666666666666,0.3,0.8,0.1814191159093857,316600.0
570,0.48,0.1,0.76,-1.0897772701313537,2.0,1.0,0.69,0.2,0.9,0.6666666666666666,0.2,0.5,-0.34925654294524083,135960.0
571,0.48,0.1,0.4,0.4046068913002094,6.0,2.0,0.55,0.6,1.4333333333333333,0.6666666666666666,0.2,0.5,0.25899096859181836,142600.0
572,0.48,0.1,0.4,-1.2401675233200078,2.0,1.0,0.49,0.2,1.5666666666666667,0.3333333333333333,0.3,0.6,-0.3191899333784065,120000.0
573,0.92,0.1,0.8,0.336074624024367,3.0,2.0,0.99,0.8,0.0,0.6666666666666666,0.3,0.7,0.26480384644140637,224500.0
574,0.32,0.1,0.72,-0.1626879878164859,3.0,2.0,0.9,0.4,0.23333333333333334,0.6666666666666666,0.2,0.7,-0.055104879349711304,170000.0
575,0.48,0.1,0.72,-0.7737673710260805,3.0,1.0,0.61,0.4,1.2,0.3333333333333333,0.2,0.5,-0.0016865363526355809,139000.0
576,0.48,0.1,0.6,-0.5700742432895489,2.0,1.0,0.37,0.6,2.033333333333333,0.3333333333333333,0.2,0.5,-0.20413504076932032,118500.0
577,0.72,0.1,0.6,-0.07321530553969167,3.0,2.0,0.18,0.8,2.7,0.3333333333333333,0.2,0.7,-0.4234208465434323,145000.0
578,0.76,0.1,0.72,-0.3720921378260043,3.0,1.0,0.56,0.2,1.3333333333333333,0.6666666666666666,0.2,0.5,0.12629699837018937,164500.0
579,0.84,0.5,0.8,-0.2350276032743195,2.0,2.0,0.97,0.6,0.03333333333333333,0.6666666666666666,0.3,0.7,-0.6928176682622682,146000.0
580,0.68,0.2,0.6,0.532153055396916,4.0,2.0,0.44,0.6,1.8,0.3333333333333333,0.2,0.5,0.16367981626495343,131500.0
581,0.48,0.1,0.4,-0.16459166190748153,3.0,1.0,0.5,0.4,1.5666666666666667,0.6666666666666666,0.3,0.6,0.40772046391575906,181900.0
582,0.6,0.1,0.4,1.0023605558728346,3.0,2.0,0.98,0.8,0.03333333333333333,1.0,0.4,0.8,0.21920282193170756,253293.0
583,0.28,0.1,0.76,-1.3315438796877976,3.0,1.0,0.8,0.4,0.5666666666666667,0.0,0.2,0.6,0.13271120841111403,118500.0
584,0.68,0.2,0.9199999999999999,2.397753664572625,3.0,3.0,-0.17,0.6,3.8333333333333335,0.6666666666666666,0.3,1.0,0.2989795593157081,325000.0
585,0.12,0.2,0.6,0.109537407195888,3.0,1.0,0.25,0.8,2.466666666666667,0.3333333333333333,0.3,0.4,-0.44065903602841733,133000.0
586,0.92,0.1,0.4,0.9757091185988959,2.0,2.0,0.95,0.2,0.03333333333333333,1.0,0.3,0.8,0.09282283971911377,369900.0
587,0.12,0.1,0.4,-1.2896630496858938,2.0,1.0,0.08,0.6,3.0,0.3333333333333333,0.1,0.6,-0.02503826978287694,130000.0
588,0.76,0.1,0.76,-1.2477822196839903,2.0,1.0,0.72,0.8,0.9,0.6666666666666666,0.2,0.5,-0.17807731247806385,137000.0
589,0.16,0.1,0.4,-0.08083000190367416,1.0,1.0,0.58,0.8,1.3666666666666667,0.3333333333333333,0.4,0.5,1.4610540190738563,143000.0
590,0.12,0.2,0.4,-1.1050066628593187,2.0,1.0,0.2,0.6,2.6,0.3333333333333333,0.2,0.5,-0.14199738099786263,79500.0
591,0.2,0.1,0.8,0.1266704740148486,3.0,2.0,0.94,0.6,0.13333333333333333,0.6666666666666666,0.3,0.7,-0.22017056587163197,185900.0
592,0.6,0.1,0.8,1.4858937749857224,3.0,2.0,0.98,0.8,0.03333333333333333,1.0,0.4,1.0,0.29677467461414025,451950.0
593,0.44,0.1,0.4,-1.3315438796877976,2.0,1.0,0.72,0.6,0.8666666666666667,0.6666666666666666,0.2,0.5,-0.39255246072148237,138000.0
594,0.2,0.2,0.4,-1.2706263087759377,1.0,1.0,0.93,0.8,0.2,0.6666666666666666,0.3,0.6,-0.6095331597621371,140000.0
595,0.2,0.1,0.4,-1.1259470778602705,3.0,1.0,0.65,0.6,1.1,0.3333333333333333,0.2,0.5,-0.2532438363951498,110000.0
596,0.88,0.1,0.4,0.5911669522177803,3.0,2.0,0.95,0.2,0.03333333333333333,1.0,0.3,0.8,0.07869153322270163,319000.0
597,0.68,0.2,0.8,-0.28071578145821446,3.0,1.0,0.0,0.2,3.2,0.3333333333333333,0.2,0.6,-0.693218556389826,114504.0
598,0.0,0.1,0.4,-0.2159908623643633,2.0,0.0,0.96,0.4,0.03333333333333333,1.0,0.3,0.7,-0.6609470621214237,194201.0
599,0.24,0.1,0.4,0.250409289929564,3.0,2.0,0.67,0.2,0.9666666666666667,0.6666666666666666,0.3,0.5,0.24726499086075296,217500.0
600,0.04,0.2,0.8,0.07717494764896243,3.0,2.0,0.7,0.6,0.9333333333333333,0.6666666666666666,0.2,0.6,-0.858584909007415,151000.0
601,0.6,0.1,0.8,0.7396535313154388,3.0,2.0,0.95,0.2,0.03333333333333333,0.6666666666666666,0.4,0.8,0.04110827126415867,275000.0
602,0.36,0.2,0.6,-0.2673900628212451,3.0,1.0,0.27,0.4,2.3333333333333335,0.3333333333333333,0.3,0.6,-0.15201958418680742,141000.0
603,0.8,0.1,0.8,0.7605939463163907,3.0,2.0,0.82,0.2,0.4666666666666667,0.6666666666666666,0.3,0.8,-0.04768844898989216,220000.0
604,0.84,0.5,0.8,-0.6005330287454789,2.0,2.0,0.94,1.0,0.2,0.6666666666666666,0.3,0.7,-0.7351113657196152,151000.0
605,0.2,0.1,0.4,-0.04085284599276611,3.0,2.0,0.92,0.6,0.2,0.6666666666666666,0.3,0.7,0.2291248030887629,221000.0
606,0.48,0.1,0.8,0.8957548067770797,3.0,2.0,0.55,0.8,1.4666666666666666,0.6666666666666666,0.2,0.7,0.3090017625046529,205000.0
607,0.2,0.1,0.4,-0.9051208833047784,3.0,1.0,0.86,0.8,0.43333333333333335,0.6666666666666666,0.3,0.5,0.19514953427824008,152000.0
608,0.28,0.1,0.8,0.9376356367789834,3.0,3.0,0.38,0.2,1.9333333333333333,0.3333333333333333,0.4,0.5,-0.27228602245414485,225000.0
609,0.24,0.1,0.8,3.1953931086997907,4.0,2.0,0.24,0.4,2.433333333333333,0.6666666666666666,0.2,0.8,0.1654838128389635,359100.0
610,0.76,0.1,0.4,-0.9260612983057303,3.0,1.0,0.51,0.4,1.5333333333333334,0.3333333333333333,0.2,0.4,-0.2579542718939538,118500.0
611,0.2,0.1,0.8,1.2136683799733485,3.0,2.0,0.9,0.8,0.3,1.0,0.4,0.9,0.053435581186560756,313000.0
612,0.64,0.1,0.72,-0.9203502760327433,3.0,2.0,0.68,0.4,0.9666666666666667,0.6666666666666666,0.2,0.6,-0.01220984970102761,148000.0
613,0.2,0.1,0.8,0.6787359604035789,3.0,2.0,0.91,0.8,0.26666666666666666,0.6666666666666666,0.4,0.8,0.13712097781424976,261500.0
614,0.44,0.1,0.4,-0.7528269560251286,3.0,1.0,0.97,0.4,0.0,0.0,0.2,0.5,-0.21195235925669725,147000.0
615,0.4,0.2,0.76,-1.6856272606129832,1.0,1.0,0.62,1.0,1.2666666666666666,0.0,0.2,0.4,-0.9045868216446716,75500.0
616,0.48,0.1,0.76,-0.8784694460308397,3.0,1.0,0.53,1.0,1.5666666666666667,0.6666666666666666,0.3,0.6,-0.17206399056469698,137500.0
617,0.32,0.1,0.8,-0.012297734627831786,3.0,2.0,0.92,0.2,0.13333333333333333,0.6666666666666666,0.3,0.6,-0.26617247850888853,183200.0
618,0.48,0.1,0.52,-1.3010850942318677,2.0,1.0,0.44,0.6,1.8,0.6666666666666666,0.3,0.6,-0.3297132467267985,105500.0
619,0.6,0.1,0.4,0.5949743003997715,3.0,2.0,0.97,0.4,0.0,1.0,0.3,0.9,0.11797856972336519,314813.0
620,0.92,0.1,0.8,1.4211688558918714,4.0,2.0,0.93,0.6,0.16666666666666666,1.0,0.3,0.8,0.17310068726256153,305000.0
621,0.28,0.1,0.4,-1.2401675233200078,2.0,1.0,0.04,0.6,3.1333333333333333,0.0,0.2,0.3,-0.22738655216767223,67000.0
622,0.64,0.1,0.8,2.0912621359223302,4.0,2.0,0.64,0.6,1.1333333333333333,0.6666666666666666,0.2,0.6,0.028380073214198786,240000.0
623,0.76,0.1,0.4,-1.0193413287645157,3.0,1.0,0.67,0.8,1.0666666666666667,0.6666666666666666,0.2,0.5,-0.34604943792477855,135000.0
624,0.84,0.5,0.8,-0.006586712354844921,2.0,2.0,0.9,0.4,0.23333333333333334,0.6666666666666666,0.3,0.6,-0.8418478296818772,168500.0
625,0.64,0.1,0.8,0.5226346849419379,4.0,1.0,0.62,0.2,1.1333333333333333,0.6666666666666666,0.2,0.6,-0.01170873954158037,165150.0
626,0.48,0.1,0.4,-0.7604416523891111,3.0,1.0,0.52,1.0,1.6,0.6666666666666666,0.2,0.6,-0.05179755229735952,160000.0
627,0.48,0.1,0.4,-0.1779173805444509,3.0,1.0,0.5,0.4,1.5666666666666667,0.3333333333333333,0.2,0.5,0.18292244638772742,139900.0
628,0.48,0.1,0.72,0.008642680373120054,3.0,1.0,0.45,1.0,1.8333333333333333,0.3333333333333333,0.2,0.6,-0.09188636505313869,153000.0
629,0.48,0.1,0.8,1.0747001713306683,5.0,1.0,0.59,0.4,1.2666666666666666,0.6666666666666666,0.1,0.5,0.10915903091709378,135000.0
630,0.48,0.1,0.72,-0.31498191509613566,3.0,1.0,0.54,0.6,1.4666666666666666,0.6666666666666666,0.2,0.6,-0.15001514354901846,168500.0
631,0.68,0.2,0.8,0.44648772130211306,3.0,1.0,-0.3,0.2,4.2,0.3333333333333333,0.4,0.5,-0.15201958418680742,124000.0
632,0.6,0.1,0.4,0.07336759946697119,2.0,2.0,0.96,0.4,0.03333333333333333,0.6666666666666666,0.3,0.8,-0.5939987448192726,209500.0
633,0.64,0.1,0.4,-0.19885779554540273,3.0,2.0,0.67,0.8,1.0666666666666667,0.6666666666666666,0.2,0.7,0.13862430829259145,82500.0
634,0.48,0.1,0.4,-0.8746620978488484,3.0,1.0,0.44,0.4,1.7666666666666666,0.3333333333333333,0.2,0.5,-0.12696407621444544,139400.0
635,0.68,0.1,0.76,-0.8746620978488484,0.0,0.0,0.7,1.0,1.0,0.6666666666666666,0.2,0.6,-0.3545683106353816,144000.0
636,0.72,0.3,1.0,3.578031600989911,8.0,2.0,0.04,0.4,3.1,0.0,0.1,0.6,0.03800138827558578,200000.0
637,0.12,0.2,0.4,-1.3620026651437276,1.0,1.0,0.26,0.8,2.433333333333333,0.0,0.1,0.2,-0.44065903602841733,60000.0
638,0.68,0.2,0.6,-0.24454597372929762,3.0,2.0,0.44,0.8,1.8333333333333333,0.3333333333333333,0.3,0.5,-0.45268567985515107,93000.0
639,0.28,0.1,0.4,-1.36961736150771,2.0,1.0,0.0,0.6,3.2666666666666666,0.0,0.2,0.5,-0.17436909729815428,85000.0
640,0.0,0.1,0.4,0.09811536264991427,1.0,2.0,0.96,0.2,0.0,1.0,0.4,0.8,-0.654933740208057,264561.0
641,0.6,0.1,0.4,0.00483533219112881,1.0,1.0,0.93,0.6,0.16666666666666666,0.6666666666666666,0.4,0.8,0.21649682707069248,274000.0
642,0.84,0.5,0.8,0.7872453835903294,3.0,2.0,0.91,0.4,0.2,0.6666666666666666,0.3,0.7,-0.3474525463712308,226000.0
643,0.48,0.1,0.72,2.2625928041119363,4.0,2.0,0.62,0.8,1.2333333333333334,0.6666666666666666,0.4,0.8,0.3350594907959093,345000.0
644,0.64,0.1,0.8,0.19901008947268223,4.0,2.0,0.59,0.4,1.2666666666666666,0.6666666666666666,0.2,0.5,0.02767851899097265,152000.0
645,0.84,0.5,0.4,0.476946506758043,2.0,2.0,0.99,0.8,0.0,1.0,0.4,0.9,-0.13327806422348065,370878.0
646,0.48,0.1,0.4,-1.01743765467352,3.0,1.0,0.61,0.4,1.2,0.6666666666666666,0.2,0.6,0.0013201246040478558,143250.0
647,0.48,0.1,0.4,-0.8898914905768134,3.0,1.0,0.4,0.6,1.9333333333333333,0.6666666666666666,0.2,0.5,-0.3324192415878136,98300.0
648,0.28,0.1,0.4,-0.8023224823910148,3.0,1.0,0.43,0.6,1.8333333333333333,0.6666666666666666,0.2,0.6,-0.006497193883329079,155000.0
649,0.48,0.1,0.8,0.6159147154007234,4.0,1.0,0.56,1.0,1.4666666666666666,0.6666666666666666,0.2,0.6,-0.28230822564308966,155000.0
650,0.4,0.2,0.76,-1.6856272606129832,1.0,1.0,0.6,0.4,1.2333333333333334,0.0,0.2,0.4,-0.8599880174538673,84500.0
651,0.84,0.5,0.8,0.2846754235674852,3.0,2.0,0.97,0.6,0.03333333333333333,0.6666666666666666,0.3,0.7,-0.2397138620900743,205950.0
652,0.28,0.1,0.8,-0.010394060536836164,4.0,1.0,0.3,0.8,2.3,0.3333333333333333,0.2,0.4,-0.1436009335080938,108000.0
653,0.2,0.1,0.8,0.3817628022082619,2.0,2.0,0.86,0.8,0.43333333333333335,0.6666666666666666,0.3,0.7,-0.1770750921591694,191000.0
654,0.36,0.2,0.6,-0.08844469826765665,3.0,1.0,-0.04,0.6,3.4,0.3333333333333333,0.2,0.6,-0.0197265020927362,135000.0
655,0.52,0.1,0.4,1.1375214163335237,2.0,2.0,0.85,0.6,0.43333333333333335,1.0,0.3,0.8,-0.008000524361670798,350000.0
656,0.08,0.2,0.8,-0.806129830573006,3.0,1.0,0.61,1.0,1.3,0.3333333333333333,0.2,0.6,-0.885644857617566,88000.0
657,0.48,0.1,0.4,-0.8803731201218353,3.0,1.0,0.49,0.6,1.6333333333333333,0.3333333333333333,0.3,0.5,-0.05109599807413339,145500.0
658,0.24,0.1,0.8,-0.025623453264801137,3.0,1.0,0.21,0.6,2.566666666666667,0.3333333333333333,0.2,0.7,-0.3324192415878136,149000.0
659,0.48,0.1,0.6,-0.10938511326860849,3.0,1.0,0.38,1.0,2.066666666666667,0.3333333333333333,0.2,0.6,0.700168352969168,97500.0
660,0.28,0.1,0.4,-0.056082238720731085,3.0,1.0,0.54,0.8,1.5,0.6666666666666666,0.2,0.5,-0.05811154030639474,167000.0
661,0.64,0.1,0.8,0.7986674281363031,3.0,2.0,0.66,0.4,1.0333333333333334,0.6666666666666666,0.2,0.7,0.18713177172708423,197900.0
662,0.52,0.1,0.8,1.775252236817057,4.0,2.0,0.84,0.8,0.5,1.0,0.3,0.8,3.6152263725056493,402000.0
663,0.48,0.1,0.4,-0.2350276032743195,2.0,1.0,0.58,0.8,1.3666666666666667,0.6666666666666666,0.2,0.6,0.304992881229075,110000.0
664,0.28,0.1,0.76,-0.6367028364743957,3.0,2.0,0.62,0.6,1.2,0.6666666666666666,0.2,0.4,-0.05059488791468615,137500.0
665,0.84,0.1,0.4,1.1070626308775937,1.0,1.0,0.95,0.2,0.03333333333333333,1.0,0.4,0.8,1.0402217071700646,423000.0
666,0.32,0.1,0.8,0.8005711022272987,3.0,2.0,0.9,0.2,0.2,0.6666666666666666,0.3,0.8,0.06786755377864126,230500.0
667,0.48,0.1,0.8,1.6458023986293546,3.0,2.0,0.55,0.4,1.4,0.6666666666666666,0.2,0.6,0.7950786171684752,129000.0
668,0.8,0.1,0.4,0.3113268608414239,3.0,2.0,0.84,0.6,0.4666666666666667,0.6666666666666666,0.3,0.6,-0.2397138620900743,193500.0
669,0.76,0.1,0.4,-0.14936226917951656,3.0,1.0,0.46,0.2,1.6666666666666667,0.6666666666666666,0.2,0.5,0.3666294308410854,168000.0
670,0.24,0.1,0.4,-0.6386065105653913,2.0,1.0,0.12,0.2,2.8,0.3333333333333333,0.1,0.4,0.1085576987257571,137500.0
671,0.2,0.1,0.8,-0.0751189796306873,3.0,2.0,0.95,0.8,0.13333333333333333,0.6666666666666666,0.3,0.6,-0.1888010698902348,173500.0
672,0.28,0.3,0.8,-0.27881210736721884,3.0,2.0,0.15,0.8,2.8,0.3333333333333333,0.2,0.6,-0.38964602179668834,103600.0
673,0.96,0.1,0.4,-0.5853036360175139,3.0,1.0,0.67,0.2,0.9666666666666667,0.6666666666666666,0.2,0.6,0.07347998756445033,165000.0
674,0.24,0.1,0.4,0.6159147154007234,3.0,2.0,0.47,0.4,1.6666666666666667,0.6666666666666666,0.3,0.6,0.39338871335556796,257500.0
675,0.48,0.1,0.4,-0.7223681705691987,3.0,1.0,0.55,0.6,1.4333333333333333,0.3333333333333333,0.2,0.6,-0.13197517780891782,140000.0
676,0.56,0.1,0.8,-0.14174757281553407,3.0,2.0,0.68,0.8,1.0333333333333334,0.6666666666666666,0.2,0.6,-0.8246096401968922,148500.0
677,0.68,0.2,0.8,0.492175899486008,4.0,2.0,-0.1,0.2,3.533333333333333,1.0,0.2,0.4,-0.09188636505313869,87000.0
678,0.68,0.1,0.4,-1.3772320578716926,2.0,1.0,0.14,0.8,2.8333333333333335,0.3333333333333333,0.3,0.5,-0.14981469948523957,109500.0
679,0.88,0.1,0.4,1.009975252236817,3.0,2.0,0.98,0.8,0.03333333333333333,1.0,0.3,0.8,0.13301187450678237,372500.0
680,0.76,0.1,0.4,-1.0041119360365507,3.0,1.0,0.51,0.4,1.5333333333333334,0.6666666666666666,0.2,0.5,-0.05730976405127916,128500.0
681,0.8,0.1,0.4,-1.1278507519512662,2.0,2.0,0.7,1.0,1.0,0.3333333333333333,0.2,0.6,-0.2510389516935819,143000.0
682,0.72,0.3,0.6,0.008642680373120054,3.0,1.0,0.22,0.8,2.566666666666667,0.3333333333333333,0.2,0.5,-0.6030187276893229,159434.0
683,0.16,0.1,0.4,-0.42729868646487734,2.0,1.0,0.86,0.6,0.4,0.6666666666666666,0.3,0.6,-0.7646768651270024,173000.0
684,0.2,0.1,0.4,0.2903864458404721,3.0,2.0,0.92,0.4,0.16666666666666666,1.0,0.3,0.9,0.07327954350067144,285000.0
685,0.52,0.1,0.8,0.6159147154007234,4.0,2.0,0.88,1.0,0.4,0.6666666666666666,0.2,0.7,0.6267056035942027,221000.0
686,0.88,0.1,0.8,1.0937369122406244,3.0,2.0,0.74,0.4,0.7666666666666667,0.6666666666666666,0.3,0.7,-0.5466939457674532,207500.0
687,0.84,0.5,0.8,0.4674281363030649,3.0,3.0,0.97,0.4,0.0,0.6666666666666666,0.3,0.7,-0.031051591696243813,227875.0
688,0.84,0.5,0.8,-0.7870930896630498,2.0,2.0,0.94,0.4,0.1,0.6666666666666666,0.3,0.7,-0.5423843983962069,148800.0
689,0.88,0.1,0.4,-0.18362840281743775,2.0,2.0,0.97,0.4,0.0,0.6666666666666666,0.3,0.8,-0.24332185523809444,392000.0
690,0.6,0.1,0.4,-0.2921378260041882,2.0,2.0,0.95,0.4,0.06666666666666667,0.6666666666666666,0.3,0.6,-0.29463553556549177,194700.0
691,0.2,0.2,0.4,-1.2706263087759377,1.0,1.0,0.94,0.6,0.13333333333333333,0.6666666666666666,0.3,0.6,-0.6104351580491421,141000.0
692,0.52,0.1,0.8,5.331315438796878,4.0,3.0,0.84,0.4,0.43333333333333335,1.0,0.4,1.0,1.1042635855474219,755000.0
693,0.92,0.1,0.8,1.9104130972777462,4.0,2.0,0.79,0.2,0.5666666666666667,0.6666666666666666,0.3,0.7,1.5695944796101284,335000.0
694,0.68,0.1,0.4,-0.8422996383019229,2.0,1.0,0.11,0.2,2.8333333333333335,0.3333333333333333,0.2,0.5,-0.5128188989888198,108480.0
695,0.12,0.2,0.6,0.04481248810203686,3.0,1.0,0.26,0.8,2.433333333333333,0.6666666666666666,0.2,0.5,-0.44065903602841733,141500.0
696,0.92,0.1,0.4,-0.7204644964782031,2.0,2.0,0.77,0.2,0.6333333333333333,0.6666666666666666,0.3,0.6,0.3301486112333264,176000.0
697,0.12,0.2,0.4,-1.712278697886922,2.0,1.0,0.11,0.2,2.8333333333333335,0.3333333333333333,0.2,0.5,-0.45268567985515107,89000.0
698,0.28,0.1,0.4,-0.6995240814772512,2.0,1.0,0.42,0.2,1.8,0.3333333333333333,0.2,0.5,-0.41059242646158295,123500.0
699,0.76,0.1,0.4,-1.1830573005901392,3.0,1.0,0.55,1.0,1.5,0.3333333333333333,0.2,0.5,-0.20714170172600374,138500.0
700,0.84,0.5,0.4,-0.23693127736531513,2.0,2.0,0.94,0.6,0.13333333333333333,0.6666666666666666,0.3,0.7,-0.6248671306412226,196000.0
701,0.92,0.1,0.4,0.5416714258518941,3.0,2.0,0.92,0.2,0.13333333333333333,1.0,0.3,0.8,0.38226406781583927,312500.0
702,0.64,0.1,0.4,-0.6690652960213213,3.0,1.0,0.59,0.2,1.2333333333333334,0.6666666666666666,0.2,0.7,-0.09188636505313869,140000.0
703,0.88,0.1,0.8,2.0189225204644967,4.0,2.0,0.96,0.2,0.0,1.0,0.4,0.8,0.19254376144911442,361919.0
704,0.68,0.2,0.8,0.5645155149438416,4.0,2.0,-0.1,1.0,3.6666666666666665,0.6666666666666666,0.3,0.5,-0.289323767875351,140000.0
705,0.2,0.1,0.4,-0.05988958690272233,3.0,2.0,0.94,1.0,0.2,0.6666666666666666,0.3,0.7,-0.21215280332047615,213000.0
706,0.36,0.2,0.8,-0.806129830573006,3.0,2.0,0.2,1.0,2.6666666666666665,0.0,0.1,0.4,-0.4927744926109302,55000.0
707,0.16,0.1,0.4,0.587359604035789,2.0,2.0,0.61,0.4,1.2,0.6666666666666666,0.3,0.7,10.486448878846197,302000.0
708,0.6,0.1,0.4,-0.3644774414620218,2.0,2.0,0.96,0.8,0.1,0.6666666666666666,0.3,0.8,-0.4286323922016836,254000.0
709,0.32,0.1,0.8,-0.11319246145059973,3.0,2.0,0.97,0.4,0.0,0.6666666666666666,0.3,0.7,-0.15021558761279735,179540.0
710,0.76,0.1,0.4,-1.164020559680183,3.0,1.0,0.56,0.6,1.4,0.3333333333333333,0.2,0.5,-0.33622767879961263,109900.0
711,0.12,0.1,0.4,-1.4971635256044167,2.0,1.0,0.25,0.6,2.433333333333333,0.0,0.2,0.3,-0.6401008794884187,52000.0
712,0.36,0.8,0.6,-0.6424138587473825,2.0,1.0,-0.1,1.0,3.6666666666666665,0.3333333333333333,0.2,0.4,-0.1808835293709684,102776.0
713,0.88,0.1,0.4,-0.5472301541976015,2.0,2.0,0.78,0.6,0.6666666666666666,0.6666666666666666,0.3,0.8,-0.5858807602362274,189000.0
714,0.12,0.1,0.4,-1.057414810584428,3.0,1.0,0.6,0.2,1.2,0.6666666666666666,0.2,0.4,-0.0645257503473194,129000.0
715,0.76,0.1,0.8,-0.06940795735770043,3.0,2.0,0.66,1.0,1.1333333333333333,0.6666666666666666,0.3,0.6,0.3006833338578287,130500.0
716,0.64,0.1,0.4,-0.31498191509613566,3.0,2.0,0.64,0.8,1.1666666666666667,0.6666666666666666,0.2,0.6,-0.03776646783283682,165000.0
717,0.68,0.2,0.8,1.977041690462593,3.0,1.0,-0.2,0.4,3.9,0.6666666666666666,0.2,0.7,0.028380073214198786,159500.0
718,0.64,0.1,0.4,-0.6424138587473825,3.0,1.0,0.63,0.6,1.1666666666666667,0.6666666666666666,0.3,0.5,-0.05179755229735952,157000.0
719,0.52,0.1,0.8,1.7181420140871884,3.0,2.0,0.83,0.6,0.5,1.0,0.3,0.7,0.0025227889867212305,341000.0
720,0.2,0.1,0.4,-1.0364743955834763,3.0,1.0,0.59,0.2,1.2333333333333334,0.3333333333333333,0.2,0.5,-0.05981531484851536,128500.0
